SOLDIER_ID,LAST_NAME,FIRST_NAME,GENDER,AGE,HOME_STATE,RANK,PAY_GRADE,MOS_CODE,MOS_TITLE,MOS_BRANCH,BRIGADE,BATTALION,COMPANY,PLATOON,ENLISTMENT_DATE,YEARS_OF_SERVICE,STATUS,DEPLOYMENT,THEATER,DEPLOY_MONTHS,COMBAT_TOURS,BASE_PAY_USD,BAH_USD,BAS_USD,TOTAL_MONTHLY_PAY_USD,ACFT_TOTAL_SCORE,ACFT_STATUS,RUN_TIME_MIN,PUSHUPS_COUNT,SITUPS_COUNT,WEAPON,WEAPON_SCORE,WEAPON_QUALIFICATION,EDUCATION,SECURITY_CLEARANCE,AIRBORNE_QUALIFIED,AIR_ASSAULT_QUALIFIED,RANGER_TAB,VEHICLE_QUALIFIED,AWARD_1,AWARD_2,EVAL_RATING,LAST_PROMOTION_DATE,INJURY_STATUS,REENLIST_ELIGIBLE,DAYS_UNTIL_ETS,ETS_STATUS
US-0439,Harris,Maria,F,35,CA,SGM,E9,68W,Combat Medic,Medical,3rd BCT,1-4 AVN,Echo,1st PLT,2016-10-31,7.6,Active Duty,NTC Rotation,Fort Irwin,0,0,5473,0,422,5895,582,PASS,20.5,39,67,M249 SAW,36,EXPERT,BA/BS Degree,Top Secret,NO,YES,NO,FMTV,Purple Heart,Air Assault Badge,Highly Qualified,2023-11-03,Profile,YES,-317,ETS Eligible
US-0440,Lewis,Tyler,M,22,NY,SSG,E6,94F,Special Electronic Devices Repairer,Maintenance,2nd BCT,2-4 AVN,Charlie,1st PLT,2021-01-06,3.4,Medical Hold,OEF,Afghanistan,15,2,2980,0,422,3402,349,FAIL,12.9,44,43,M240B,16,MARKSMAN,MA/MS Degree,Secret,NO,NO,YES,M1126 Stryker,Combat Medic Badge,Purple Heart,Qualified,2023-05-16,Profile,YES,768,Retained
US-0441,Clark,Brandon,M,35,WA,PVT,E1,42A,Human Resources Specialist,Admin,CAB,3-16 FA,Charlie,2nd PLT,2022-06-24,1.9,Active Duty,KFOR,Kosovo,8,1,1917,0,422,2339,519,PASS,17.8,45,32,M249 SAW,37,EXPERT,Some College,Secret,NO,YES,NO,FMTV,None,None,Highly Qualified,2024-03-26,Medical Hold,NO,666,Retained
US-0442,Allen,Derek,M,37,TN,1SG,E8,11C,Indirect Fire Infantry,Combat,1st BCT,3-16 FA,Foxtrot,2nd PLT,2006-12-10,17.5,Deployed,Peacetime,CONUS,0,0,4739,0,422,5161,535,PASS,13.6,22,60,M4 Carbine,19,MARKSMAN,BA/BS Degree,None,YES,YES,NO,M1A2 Abrams,Combat Medic Badge,None,Outstanding,2020-11-13,Profile,YES,1562,Retained
US-0443,Moore,Michael,M,34,VA,PFC,E2,92A,Automated Logistical Specialist,Logistics,1st BCT,3-66 AR,Charlie,3rd PLT,2008-12-08,15.5,Active Duty,OIR,Iraq/Syria,14,2,2149,0,422,2571,548,PASS,15.8,29,48,M4 Carbine,23,MARKSMAN,MA/MS Degree,TS/SCI,YES,YES,NO,None,Combat Infantry Badge,Purple Heart,Outstanding,2015-02-14,Profile,YES,-268,ETS Eligible
US-0444,Clark,DeShawn,M,36,AZ,PVT,E1,92A,Automated Logistical Specialist,Logistics,DISCOM,3-66 AR,Echo,3rd PLT,2013-04-23,11.1,Attached,OIF,Iraq,4,0,1917,0,422,2339,319,FAIL,12.6,20,66,M9 Pistol,40,EXPERT,AA Degree,None,YES,YES,NO,FMTV,Airborne Badge,None,Qualified,2018-05-01,Limited Duty,YES,1509,Retained
US-0445,King,Nathan,M,45,IL,LTC,O5,68W,Combat Medic,Medical,2nd BCT,87th BSB,HHC,3rd PLT,2010-01-08,14.4,Deployed,OEF,Afghanistan,9,1,6618,0,266,6884,372,PASS,20.7,44,46,M240B,39,EXPERT,BA/BS Degree,None,NO,NO,NO,M1126 Stryker,Army Commendation Medal,None,Needs Improvement,2014-09-01,Profile,YES,1162,Retained
US-0446,Lewis,Rachel,F,24,AZ,LTC,O5,68W,Combat Medic,Medical,CAB,87th BSB,Charlie,3rd PLT,2012-04-24,12.1,Medical Hold,JRTC Rotation,Fort Johnson,0,0,6618,0,266,6884,401,PASS,18.6,33,45,M249 SAW,34,SHARPSHOOTER,Some College,TS/SCI,NO,NO,NO,None,Combat Medic Badge,None,Needs Improvement,2022-02-22,Limited Duty,YES,730,Retained
US-0447,Wilson,Ashley,F,32,IL,SFC,E7,35F,Intelligence Analyst,Intelligence,DIVARTY,3-66 AR,Echo,4th PLT,2016-08-10,7.8,Transition,KFOR,Kosovo,5,0,3294,0,422,3716,378,PASS,18.4,44,66,M240B,39,EXPERT,Some College,Secret,NO,NO,NO,None,None,Combat Infantry Badge,Outstanding,2024-07-23,Limited Duty,YES,1673,Retained
US-0448,Martinez,Tyler,M,21,KY,SPC,E3,11B,Infantry,Combat,1st BCT,1-8 CAV,Charlie,1st PLT,2012-01-11,12.4,Active Duty,OIR,Iraq/Syria,6,1,2259,0,422,2681,451,PASS,15.1,24,53,M9 Pistol,31,SHARPSHOOTER,MA/MS Degree,Secret,NO,YES,NO,None,Purple Heart,Bronze Star Medal,Needs Improvement,2024-05-21,Limited Duty,YES,1423,Retained
US-0449,Brown,Kevin,M,20,NC,SGT,E5,94F,Special Electronic Devices Repairer,Maintenance,CAB,2-5 CAV,Foxtrot,1st PLT,2008-01-16,16.4,Medical Hold,KFOR,Kosovo,15,2,2730,1576,422,4728,475,PASS,13.9,21,67,M9 Pistol,34,SHARPSHOOTER,Some College,Top Secret,NO,YES,NO,M2A3 Bradley,Airborne Badge,None,Highly Qualified,2010-06-28,Medical Hold,YES,307,Retained
US-0450,Martinez,Derek,M,28,CA,1LT,O2,92A,Automated Logistical Specialist,Logistics,CAB,1-8 CAV,HHC,HQ PLT,2014-05-16,10,Leave,OEF,Afghanistan,11,1,4188,0,266,4454,302,FAIL,16.9,82,63,M9 Pistol,26,MARKSMAN,AA Degree,Top Secret,NO,NO,NO,M1126 Stryker,Combat Infantry Badge,None,Qualified,2020-03-08,Limited Duty,YES,-372,ETS Eligible
US-0451,Allen,James,M,26,FL,PVT,E1,25U,Signal Support Specialist,Signal,CAB,1-41 IN,Delta,4th PLT,2013-09-17,10.7,Leave,OIF,Iraq,8,1,1917,1568,422,3907,507,PASS,15.6,52,80,M9 Pistol,38,EXPERT,BA/BS Degree,Top Secret,NO,NO,NO,M1126 Stryker,Purple Heart,None,Needs Improvement,2024-05-31,Fit for Duty,YES,-36,ETS Eligible
US-0452,Brown,Luis,M,19,NY,MSG,E8,11C,Indirect Fire Infantry,Combat,2nd BCT,1-82 FA,Alpha,2nd PLT,2017-10-30,6.6,Leave,NTC Rotation,Fort Irwin,0,0,4739,0,422,5161,296,FAIL,19.8,20,76,M240B,35,SHARPSHOOTER,Some College,Top Secret,YES,NO,YES,None,Army Achievement Medal,None,Outstanding,2018-01-11,Fit for Duty,YES,-485,ETS Eligible
US-0453,Wright,Amanda,F,24,PA,MSG,E8,13F,Fire Support Specialist,Combat Support,1st BCT,2-4 AVN,Alpha,4th PLT,2012-03-09,12.2,Medical Hold,JRTC Rotation,Fort Johnson,0,0,4739,0,422,5161,543,PASS,16.5,32,75,M249 SAW,31,SHARPSHOOTER,Some College,Secret,YES,YES,NO,FMTV,Bronze Star Medal,Airborne Badge,Highly Qualified,2013-09-12,Profile,YES,270,Retained
US-0454,Thompson,Jason,M,41,CA,SSG,E6,42A,Human Resources Specialist,Admin,DISCOM,21st BSB,Charlie,HQ PLT,2014-04-01,10.2,Active Duty,Peacetime,CONUS,0,0,2980,2111,422,5513,413,PASS,14.4,36,52,M4 Carbine,36,EXPERT,MA/MS Degree,None,YES,NO,NO,None,None,None,Qualified,2022-07-29,Limited Duty,YES,1326,Retained
US-0455,Moore,DeShawn,M,31,MO,1LT,O2,19D,Cavalry Scout,Combat,DISCOM,21st BSB,Echo,1st PLT,2017-10-07,6.7,Deployed,OIR,Iraq/Syria,10,1,4188,1723,266,6177,545,PASS,18.8,50,53,M240B,40,EXPERT,BA/BS Degree,Secret,YES,NO,NO,HMMWV,Expert Infantryman Badge,None,Qualified,2022-03-15,Medical Hold,YES,1402,Retained
US-0456,Davis,Sarah,F,24,TX,CPT,O3,42A,Human Resources Specialist,Admin,1st BCT,3-66 AR,Foxtrot,3rd PLT,2013-07-22,10.9,Medical Hold,NTC Rotation,Fort Irwin,0,0,4836,0,266,5102,378,PASS,15.9,20,57,M249 SAW,34,SHARPSHOOTER,BA/BS Degree,TS/SCI,NO,NO,NO,None,Combat Infantry Badge,None,Highly Qualified,2019-03-25,Limited Duty,YES,432,Retained
US-0457,Young,Ryan,M,39,MI,COL,O6,42A,Human Resources Specialist,Admin,CAB,3-66 AR,Delta,1st PLT,2012-12-04,11.5,Leave,OIF,Iraq,2,0,7668,1462,266,9396,555,PASS,17.7,29,45,M9 Pistol,22,MARKSMAN,BA/BS Degree,Secret,NO,NO,NO,LMTV,Meritorious Service Medal,None,Needs Improvement,2018-04-28,Fit for Duty,YES,897,Retained
US-0458,Jackson,Luis,M,37,IL,COL,O6,11C,Indirect Fire Infantry,Combat,1st BCT,87th BSB,Charlie,4th PLT,2010-07-10,13.9,Deployed,OEF,Afghanistan,10,1,7668,1278,266,9212,433,PASS,17.9,77,60,M240B,34,SHARPSHOOTER,Some College,Top Secret,NO,NO,NO,M1A2 Abrams,None,None,Qualified,2017-01-11,Limited Duty,YES,1592,Retained
US-0459,Davis,Travis,M,33,KY,2LT,O1,11C,Indirect Fire Infantry,Combat,DIVARTY,87th BSB,Delta,HQ PLT,2021-04-29,3.1,Deployed,OIR,Iraq/Syria,2,0,3637,1720,266,5623,431,PASS,19.1,70,79,M249 SAW,27,MARKSMAN,Some College,None,NO,NO,NO,HMMWV,None,None,Qualified,2022-10-06,Medical Hold,YES,1696,Retained
US-0460,Young,Michael,M,42,NY,CPL,E4,25U,Signal Support Specialist,Signal,DISCOM,1-8 CAV,Echo,2nd PLT,2016-09-28,7.7,Active Duty,NTC Rotation,Fort Irwin,0,0,2504,1832,422,4758,295,FAIL,14.6,44,57,M240B,24,MARKSMAN,BA/BS Degree,TS/SCI,YES,NO,NO,LMTV,Combat Medic Badge,None,Highly Qualified,2020-12-24,Limited Duty,YES,786,Retained
US-0461,Lewis,Brandon,M,30,NC,1SG,E8,13F,Fire Support Specialist,Combat Support,DISCOM,21st BSB,Delta,3rd PLT,2008-08-27,15.8,Transition,Peacetime,CONUS,0,0,4739,1063,422,6224,457,PASS,20.6,27,33,M9 Pistol,27,MARKSMAN,AA Degree,None,NO,NO,NO,M1126 Stryker,Combat Infantry Badge,None,Outstanding,2020-09-07,Fit for Duty,YES,-339,ETS Eligible
US-0462,Robinson,Luis,M,35,FL,SPC,E3,94F,Special Electronic Devices Repairer,Maintenance,1st BCT,3-66 AR,Bravo,1st PLT,2016-09-22,7.7,Transition,OEF,Afghanistan,7,1,2259,988,422,3669,501,PASS,20.8,41,35,M240B,40,EXPERT,Some College,TS/SCI,NO,NO,NO,None,Army Achievement Medal,None,Highly Qualified,2024-07-21,Limited Duty,YES,568,Retained
US-0463,Williams,Kevin,M,35,FL,PVT,E1,11B,Infantry,Combat,DISCOM,2-4 AVN,Bravo,4th PLT,2005-12-14,18.5,Transition,OIF,Iraq,7,1,1917,0,422,2339,453,PASS,20.6,28,62,M240B,28,MARKSMAN,HS Diploma,Top Secret,NO,YES,NO,M2A3 Bradley,None,Meritorious Service Medal,Highly Qualified,2010-02-24,Profile,YES,1513,Retained
US-0464,Martinez,Nathan,M,37,SC,1LT,O2,88M,Motor Transport Operator,Logistics,2nd BCT,3-16 FA,Bravo,2nd PLT,2017-01-10,7.4,Leave,OIF,Iraq,9,1,4188,1344,266,5798,421,PASS,16.8,30,42,M240B,22,MARKSMAN,BA/BS Degree,Top Secret,NO,YES,NO,None,Purple Heart,Meritorious Service Medal,Highly Qualified,2017-06-20,Profile,YES,1087,Retained
US-0465,Wilson,Michael,M,41,WA,SGM,E9,25B,IT Specialist,Signal,DISCOM,1-4 AVN,Bravo,HQ PLT,2011-10-22,12.6,Attached,OIR,Iraq/Syria,14,2,5473,0,422,5895,401,PASS,17.3,76,46,M4 Carbine,25,MARKSMAN,BA/BS Degree,Top Secret,NO,NO,NO,M2A3 Bradley,Army Commendation Medal,None,Qualified,2022-01-10,Limited Duty,YES,1466,Retained
US-0466,Martinez,Kevin,M,27,CA,CPL,E4,94F,Special Electronic Devices Repairer,Maintenance,1st BCT,1-8 CAV,HHC,1st PLT,2005-04-02,19.2,Active Duty,OIR,Iraq/Syria,0,0,2504,1421,422,4347,339,FAIL,15.7,56,40,M4 Carbine,27,MARKSMAN,HS Diploma,Top Secret,NO,NO,YES,None,Combat Medic Badge,Meritorious Service Medal,Needs Improvement,2015-04-02,Medical Hold,YES,338,Retained
US-0467,Robinson,James,M,31,MO,SSG,E6,11B,Infantry,Combat,1st BCT,2-5 CAV,Echo,2nd PLT,2015-03-19,9.2,Medical Hold,NTC Rotation,Fort Irwin,0,0,2980,1987,422,5389,535,PASS,14.8,64,66,M4 Carbine,39,EXPERT,BA/BS Degree,TS/SCI,YES,YES,NO,LMTV,None,None,Highly Qualified,2015-06-30,Profile,YES,-242,ETS Eligible
US-0468,Robinson,Derek,M,35,NC,SFC,E7,31B,Military Police,Law Enforcement,3rd BCT,1-8 CAV,Echo,3rd PLT,2009-03-21,15.2,TDY,OEF,Afghanistan,14,2,3294,0,422,3716,576,PASS,19.9,73,57,M9 Pistol,23,MARKSMAN,AA Degree,None,NO,NO,NO,LMTV,None,Army Commendation Medal,Needs Improvement,2012-04-08,Medical Hold,YES,813,Retained
US-0469,Garcia,Elijah,M,19,WA,CPT,O3,35F,Intelligence Analyst,Intelligence,CAB,1-82 FA,Foxtrot,3rd PLT,2008-04-24,16.1,Leave,NTC Rotation,Fort Irwin,0,0,4836,2177,266,7279,511,PASS,18.2,46,53,M4 Carbine,35,SHARPSHOOTER,MA/MS Degree,TS/SCI,NO,NO,NO,LMTV,Bronze Star Medal,Purple Heart,Needs Improvement,2022-03-11,Profile,YES,153,ETS Eligible
US-0470,Harris,Michael,M,25,IN,SPC,E3,25B,IT Specialist,Signal,CAB,2-5 CAV,HHC,HQ PLT,2005-12-10,18.5,TDY,Peacetime,CONUS,0,0,2259,0,422,2681,374,PASS,14.7,55,72,M249 SAW,37,EXPERT,AA Degree,Top Secret,NO,NO,NO,M1A2 Abrams,None,Expert Infantryman Badge,Highly Qualified,2010-01-24,Limited Duty,YES,1358,Retained
US-0471,Johnson,Michael,M,32,GA,CPL,E4,68W,Combat Medic,Medical,2nd BCT,2-5 CAV,Echo,3rd PLT,2010-06-05,14,Deployed,NTC Rotation,Fort Irwin,0,0,2504,1631,422,4557,339,FAIL,19.5,54,70,M249 SAW,16,MARKSMAN,BA/BS Degree,Secret,YES,YES,NO,M1A2 Abrams,Army Commendation Medal,None,Highly Qualified,2023-05-28,Medical Hold,YES,729,Retained
US-0472,Jackson,Travis,M,37,TN,SFC,E7,25U,Signal Support Specialist,Signal,CAB,21st BSB,HHC,4th PLT,2019-04-01,5.2,Attached,Peacetime,CONUS,0,0,3294,0,422,3716,545,PASS,18.3,82,32,M240B,27,MARKSMAN,BA/BS Degree,TS/SCI,YES,NO,NO,None,Army Commendation Medal,None,Outstanding,2024-06-19,Fit for Duty,YES,-145,ETS Eligible
US-0473,Hall,Brianna,F,23,MO,SPC,E3,11C,Indirect Fire Infantry,Combat,2nd BCT,2-4 AVN,Foxtrot,1st PLT,2015-03-14,9.2,Transition,KFOR,Kosovo,10,1,2259,1294,422,3975,521,PASS,12.8,39,65,M249 SAW,35,SHARPSHOOTER,AA Degree,None,NO,YES,NO,LMTV,Meritorious Service Medal,None,Qualified,2022-05-01,Limited Duty,YES,-301,ETS Eligible
US-0474,Walker,Tyler,M,25,WA,COL,O6,12B,Combat Engineer,Combat Support,CAB,2-12 IN,Foxtrot,2nd PLT,2005-11-23,18.5,Attached,OIR,Iraq/Syria,10,1,7668,0,266,7934,391,PASS,18.3,81,34,M9 Pistol,31,SHARPSHOOTER,MA/MS Degree,TS/SCI,YES,NO,NO,None,Combat Medic Badge,None,Qualified,2014-12-22,Limited Duty,YES,-25,ETS Eligible
US-0475,Davis,Aaron,M,33,AZ,SGT,E5,19D,Cavalry Scout,Combat,DIVARTY,21st BSB,Alpha,4th PLT,2016-02-17,8.3,Active Duty,OIR,Iraq/Syria,13,2,2730,842,422,3994,532,PASS,17.9,26,56,M4 Carbine,24,MARKSMAN,MA/MS Degree,None,NO,NO,NO,M2A3 Bradley,Meritorious Service Medal,Meritorious Service Medal,Highly Qualified,2017-05-10,Profile,YES,-402,ETS Eligible
US-0476,Allen,DeShawn,M,18,TN,SSG,E6,15T,UH-60 Helicopter Repairer,Aviation,2nd BCT,87th BSB,Echo,HQ PLT,2013-05-17,11,Deployed,Peacetime,CONUS,0,0,2980,1338,422,4740,384,PASS,13.1,70,72,M9 Pistol,19,MARKSMAN,HS Diploma,Top Secret,NO,NO,NO,None,Air Assault Badge,None,Qualified,2018-12-19,Fit for Duty,YES,1673,Retained
US-0477,Davis,Derek,M,36,NC,2LT,O1,94F,Special Electronic Devices Repairer,Maintenance,2nd BCT,87th BSB,Foxtrot,2nd PLT,2009-03-26,15.2,Attached,JRTC Rotation,Fort Johnson,0,0,3637,1772,266,5675,488,PASS,16.6,26,41,M4 Carbine,20,MARKSMAN,Some College,None,NO,NO,YES,M1126 Stryker,None,None,Qualified,2014-01-21,Limited Duty,YES,575,Retained
US-0478,Clark,Ashley,F,37,TX,PFC,E2,25B,IT Specialist,Signal,3rd BCT,3-16 FA,Alpha,2nd PLT,2020-01-25,4.4,Deployed,JRTC Rotation,Fort Johnson,0,0,2149,1565,422,4136,355,FAIL,16.3,73,44,M9 Pistol,35,SHARPSHOOTER,BA/BS Degree,Top Secret,NO,YES,NO,FMTV,None,Meritorious Service Medal,Qualified,2024-12-31,Fit for Duty,YES,96,ETS Eligible
US-0479,Anderson,Nathan,M,28,KY,CPT,O3,25U,Signal Support Specialist,Signal,CAB,1-4 AVN,Foxtrot,3rd PLT,2011-10-23,12.6,Medical Hold,NTC Rotation,Fort Irwin,0,0,4836,1896,266,6998,551,PASS,20.3,74,60,M9 Pistol,28,MARKSMAN,MA/MS Degree,Top Secret,YES,NO,NO,None,None,None,Qualified,2017-01-06,Fit for Duty,YES,611,Retained
US-0480,Moore,Kevin,M,34,NC,2LT,O1,94F,Special Electronic Devices Repairer,Maintenance,2nd BCT,21st BSB,Bravo,3rd PLT,2011-11-15,12.5,Leave,OEF,Afghanistan,10,1,3637,1860,266,5763,386,PASS,14.9,58,57,M249 SAW,40,EXPERT,HS Diploma,Top Secret,NO,NO,NO,M2A3 Bradley,None,None,Needs Improvement,2024-05-31,Medical Hold,YES,881,Retained
US-0481,Jackson,Ryan,M,36,PA,MSG,E8,42A,Human Resources Specialist,Admin,CAB,2-4 AVN,Charlie,HQ PLT,2015-04-19,9.1,Attached,Peacetime,CONUS,0,0,4739,0,422,5161,353,FAIL,14.7,24,46,M9 Pistol,33,SHARPSHOOTER,MA/MS Degree,Top Secret,NO,NO,NO,None,Meritorious Service Medal,None,Qualified,2015-07-28,Limited Duty,YES,1251,Retained
US-0482,Brown,Maria,F,28,MI,COL,O6,42A,Human Resources Specialist,Admin,CAB,1-82 FA,Alpha,2nd PLT,2009-01-23,15.4,Deployed,OIF,Iraq,11,1,7668,0,266,7934,570,PASS,19.7,37,36,M240B,20,MARKSMAN,AA Degree,None,YES,YES,YES,M2A3 Bradley,None,None,Outstanding,2013-12-11,Medical Hold,YES,592,Retained
US-0483,Davis,Kevin,M,23,IL,PVT,E1,88M,Motor Transport Operator,Logistics,DIVARTY,1-82 FA,Foxtrot,2nd PLT,2008-11-08,15.6,Deployed,NTC Rotation,Fort Irwin,0,0,1917,0,422,2339,336,FAIL,17.1,21,40,M240B,31,SHARPSHOOTER,AA Degree,Secret,NO,NO,NO,None,Army Achievement Medal,None,Outstanding,2023-01-20,Fit for Duty,YES,763,Retained
US-0484,Young,Maria,F,34,MI,CPT,O3,68W,Combat Medic,Medical,2nd BCT,1-41 IN,Alpha,1st PLT,2014-03-01,10.3,Medical Hold,JRTC Rotation,Fort Johnson,0,0,4836,1709,266,6811,484,PASS,13.8,76,54,M4 Carbine,33,SHARPSHOOTER,BA/BS Degree,Top Secret,NO,YES,NO,M1126 Stryker,None,None,Outstanding,2015-08-15,Limited Duty,YES,-184,ETS Eligible
US-0485,Harris,Sarah,F,33,CO,SFC,E7,13F,Fire Support Specialist,Combat Support,3rd BCT,1-82 FA,Delta,3rd PLT,2010-07-31,13.8,Medical Hold,JRTC Rotation,Fort Johnson,0,0,3294,0,422,3716,302,FAIL,15.7,76,60,M249 SAW,36,EXPERT,BA/BS Degree,Top Secret,NO,NO,YES,None,None,None,Highly Qualified,2015-09-20,Limited Duty,YES,926,Retained
US-0486,Jackson,Brandon,M,26,MO,1SG,E8,68W,Combat Medic,Medical,2nd BCT,3-66 AR,Bravo,HQ PLT,2019-06-20,5,Active Duty,Peacetime,CONUS,0,0,4739,0,422,5161,476,PASS,19.7,82,54,M4 Carbine,40,EXPERT,Some College,None,NO,YES,NO,None,Combat Medic Badge,None,Qualified,2023-11-21,Medical Hold,YES,640,Retained
US-0487,Clark,Kevin,M,42,TN,SGM,E9,12B,Combat Engineer,Combat Support,DIVARTY,2-5 CAV,Bravo,1st PLT,2018-12-05,5.5,TDY,OIF,Iraq,5,0,5473,1390,422,7285,410,PASS,20.5,77,40,M4 Carbine,22,MARKSMAN,Some College,Secret,YES,NO,NO,M2A3 Bradley,Airborne Badge,Army Achievement Medal,Highly Qualified,2020-10-03,Profile,YES,-465,ETS Eligible
US-0488,Anderson,Aaron,M,42,CA,PVT,E1,88M,Motor Transport Operator,Logistics,DIVARTY,1-8 CAV,Delta,2nd PLT,2008-09-30,15.7,Leave,OIF,Iraq,15,2,1917,0,422,2339,583,PASS,14.6,58,53,M240B,30,SHARPSHOOTER,HS Diploma,Secret,NO,NO,NO,None,Combat Medic Badge,None,Highly Qualified,2014-06-10,Limited Duty,YES,1387,Retained
US-0489,Harris,Lauren,F,31,AZ,CPT,O3,94F,Special Electronic Devices Repairer,Maintenance,DIVARTY,87th BSB,Echo,HQ PLT,2012-12-09,11.5,Transition,NTC Rotation,Fort Irwin,0,0,4836,2040,266,7142,375,PASS,18.9,53,56,M9 Pistol,20,MARKSMAN,BA/BS Degree,Top Secret,NO,YES,NO,None,None,None,Highly Qualified,2019-01-20,Medical Hold,YES,1495,Retained
US-0490,Wilson,James,M,19,IL,MAJ,O4,31B,Military Police,Law Enforcement,DISCOM,3-66 AR,Delta,HQ PLT,2022-09-24,1.7,TDY,NTC Rotation,Fort Irwin,0,0,5696,1086,266,7048,406,PASS,15.9,29,31,M9 Pistol,24,MARKSMAN,Some College,Secret,NO,YES,NO,None,Expert Infantryman Badge,None,Outstanding,2022-04-19,Fit for Duty,NO,935,Retained
US-0491,King,Rachel,F,29,TX,MAJ,O4,11C,Indirect Fire Infantry,Combat,DIVARTY,2-12 IN,Charlie,HQ PLT,2017-05-16,7,Active Duty,KFOR,Kosovo,1,0,5696,0,266,5962,549,PASS,15.5,32,49,M249 SAW,16,MARKSMAN,BA/BS Degree,None,NO,NO,NO,None,Army Achievement Medal,None,Needs Improvement,2023-11-16,Limited Duty,YES,1385,Retained
US-0492,Taylor,Jason,M,20,MI,1LT,O2,11B,Infantry,Combat,DIVARTY,21st BSB,Alpha,4th PLT,2022-01-05,2.4,Leave,KFOR,Kosovo,13,2,4188,0,266,4454,579,PASS,18.2,55,76,M4 Carbine,20,MARKSMAN,BA/BS Degree,Top Secret,NO,YES,NO,None,Meritorious Service Medal,None,Outstanding,2022-03-27,Medical Hold,YES,-320,ETS Eligible
US-0493,Davis,James,M,21,FL,SFC,E7,42A,Human Resources Specialist,Admin,DIVARTY,1-41 IN,Delta,2nd PLT,2014-07-30,9.8,Deployed,Peacetime,CONUS,0,0,3294,1963,422,5679,323,FAIL,20.9,33,30,M249 SAW,17,MARKSMAN,BA/BS Degree,TS/SCI,NO,NO,NO,M1126 Stryker,Bronze Star Medal,None,Highly Qualified,2023-07-17,Medical Hold,YES,1420,Retained
US-0494,King,Jason,M,35,IL,2LT,O1,88M,Motor Transport Operator,Logistics,2nd BCT,1-4 AVN,Echo,HQ PLT,2016-08-31,7.8,Active Duty,JRTC Rotation,Fort Johnson,0,0,3637,0,266,3903,537,PASS,14.4,21,57,M240B,26,MARKSMAN,Some College,Top Secret,NO,YES,NO,M2A3 Bradley,Air Assault Badge,None,Outstanding,2017-02-07,Profile,YES,1720,Retained
US-0495,Harris,Elijah,M,33,AL,MAJ,O4,92A,Automated Logistical Specialist,Logistics,3rd BCT,2-12 IN,Alpha,2nd PLT,2008-08-23,15.8,TDY,Peacetime,CONUS,0,0,5696,0,266,5962,513,PASS,19.1,79,33,M9 Pistol,29,MARKSMAN,BA/BS Degree,Top Secret,YES,NO,NO,M2A3 Bradley,Combat Infantry Badge,None,Highly Qualified,2014-06-04,Profile,YES,496,Retained
US-0496,Garcia,Jason,M,20,CA,2LT,O1,92A,Automated Logistical Specialist,Logistics,CAB,2-5 CAV,Alpha,1st PLT,2006-11-06,17.6,TDY,NTC Rotation,Fort Irwin,0,0,3637,0,266,3903,367,PASS,17.1,51,35,M4 Carbine,16,MARKSMAN,Some College,Top Secret,NO,NO,NO,None,Expert Infantryman Badge,None,Qualified,2006-11-16,Medical Hold,YES,-163,ETS Eligible
US-0497,Wilson,James,M,45,WA,SSG,E6,94F,Special Electronic Devices Repairer,Maintenance,CAB,87th BSB,Alpha,3rd PLT,2018-04-23,6.1,Transition,OIR,Iraq/Syria,2,0,2980,2054,422,5456,423,PASS,13.7,49,68,M249 SAW,36,EXPERT,Some College,Secret,NO,YES,NO,M1126 Stryker,None,Army Achievement Medal,Outstanding,2023-09-16,Limited Duty,YES,755,Retained
US-0498,Clark,Travis,M,40,AL,MSG,E8,31B,Military Police,Law Enforcement,3rd BCT,1-4 AVN,Charlie,2nd PLT,2010-05-26,14,TDY,KFOR,Kosovo,4,0,4739,0,422,5161,365,PASS,13.2,57,37,M4 Carbine,30,SHARPSHOOTER,BA/BS Degree,Top Secret,NO,NO,NO,None,Combat Infantry Badge,None,Highly Qualified,2024-06-14,Limited Duty,YES,1761,Retained
US-0499,Robinson,Michael,M,26,CO,PFC,E2,35F,Intelligence Analyst,Intelligence,2nd BCT,3-16 FA,Bravo,3rd PLT,2006-06-26,17.9,Leave,OIF,Iraq,1,0,2149,1316,422,3887,493,PASS,14.1,51,59,M240B,30,SHARPSHOOTER,HS Diploma,Top Secret,NO,YES,NO,M1126 Stryker,Combat Infantry Badge,None,Outstanding,2009-04-28,Limited Duty,YES,-328,ETS Eligible
US-0500,Walker,Kevin,M,26,SC,COL,O6,25U,Signal Support Specialist,Signal,2nd BCT,2-4 AVN,Bravo,4th PLT,2005-11-11,18.6,Deployed,NTC Rotation,Fort Irwin,0,0,7668,818,266,8752,480,PASS,18.5,71,69,M240B,16,MARKSMAN,BA/BS Degree,Secret,NO,NO,NO,FMTV,Army Achievement Medal,None,Qualified,2022-12-13,Profile,YES,-339,ETS Eligible
